[2026-08-22 11:41:19,334] INFO [classification:30] Loading full Shopify taxonomy into cache (14,606 categories)...
[2026-08-22 11:41:19,576] INFO [classification:50] Phase 9 verification log entry test.
[2026-08-22 15:56:32,639] INFO [classification:166] Successfully classified product #444 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:56:32,671] INFO [classification:51] Processing Product #445: 'Convene Outdoor Patio Fabric Right Arm Chaise by Modway'
[2026-08-22 15:56:41,317] INFO [classification:166] Successfully classified product #445 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:56:41,344] INFO [classification:51] Processing Product #446: 'Convene Outdoor Patio Fabric Right Arm Chaise by Modway'
[2026-08-22 15:56:49,880] INFO [classification:166] Successfully classified product #446 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:56:49,907] INFO [classification:51] Processing Product #447: 'Convene Outdoor Patio Sofa by Modway'
[2026-08-22 15:56:58,724] INFO [classification:166] Successfully classified product #447 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:56:58,751] INFO [classification:51] Processing Product #448: 'Convene Outdoor Patio Sofa by Modway'
[2026-08-22 15:57:24,852] INFO [classification:166] Successfully classified product #448 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:57:24,877] INFO [classification:51] Processing Product #449: 'Convene Outdoor Patio Sofa by Modway'
[2026-08-22 15:57:31,802] INFO [classification:166] Successfully classified product #449 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:57:31,817] INFO [classification:51] Processing Product #450: 'Convene Outdoor Patio Sofa by Modway'
[2026-08-22 15:57:38,599] INFO [classification:166] Successfully classified product #450 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:57:38,628] INFO [classification:51] Processing Product #451: 'Convene Outdoor Patio Sofa by Modway'
[2026-08-22 15:57:58,560] INFO [classification:166] Successfully classified product #451 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:57:58,589] INFO [classification:51] Processing Product #452: 'Convene Outdoor Patio Sofa by Modway'
[2026-08-22 15:58:05,265] INFO [classification:166] Successfully classified product #452 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:58:05,287] INFO [classification:51] Processing Product #453: 'Convene Outdoor Patio Fabric Rectangle Ottoman by Modway'
[2026-08-22 15:58:12,097] INFO [classification:166] Successfully classified product #453 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:58:12,115] INFO [classification:51] Processing Product #454: 'Convene Outdoor Patio Fabric Rectangle Ottoman by Modway'
[2026-08-22 15:58:18,768] INFO [classification:166] Successfully classified product #454 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:58:18,797] INFO [classification:51] Processing Product #455: 'Convene Outdoor Patio Fabric Rectangle Ottoman by Modway'
[2026-08-22 15:58:25,602] INFO [classification:166] Successfully classified product #455 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:58:25,637] INFO [classification:51] Processing Product #456: 'Convene Outdoor Patio Fabric Rectangle Ottoman by Modway'
[2026-08-22 15:58:31,931] INFO [classification:166] Successfully classified product #456 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:58:31,953] INFO [classification:51] Processing Product #457: 'Sojourn Outdoor Patio Sunbrella® Armchair by Modway'
[2026-08-22 15:58:40,101] INFO [classification:166] Successfully classified product #457 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:58:40,127] INFO [classification:51] Processing Product #458: 'Sojourn Outdoor Patio Sunbrella® Armchair by Modway'
[2026-08-22 15:58:48,185] INFO [classification:166] Successfully classified product #458 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:58:48,213] INFO [classification:51] Processing Product #459: 'Sojourn Outdoor Patio Sunbrella® Armchair by Modway'
[2026-08-22 15:58:56,258] INFO [classification:166] Successfully classified product #459 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:58:56,291] INFO [classification:51] Processing Product #460: 'Sojourn Outdoor Patio Sunbrella® Loveseat by Modway'
[2026-08-22 15:59:03,513] INFO [classification:166] Successfully classified product #460 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:59:03,547] INFO [classification:51] Processing Product #461: 'Sojourn Outdoor Patio Sunbrella® Loveseat by Modway'
[2026-08-22 15:59:10,966] INFO [classification:166] Successfully classified product #461 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:59:10,990] INFO [classification:51] Processing Product #462: 'Sojourn Outdoor Patio Coffee Table by Modway'
[2026-08-22 15:59:17,721] INFO [classification:166] Successfully classified product #462 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:59:17,744] INFO [classification:51] Processing Product #463: 'Sojourn Outdoor Patio Side Table by Modway'
[2026-08-22 15:59:26,638] INFO [classification:166] Successfully classified product #463 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:59:26,658] INFO [classification:51] Processing Product #464: 'Sojourn Outdoor Patio Fabric Sunbrella® Armless by Modway'
[2026-08-22 15:59:34,832] INFO [classification:166] Successfully classified product #464 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:59:34,856] INFO [classification:51] Processing Product #465: 'Sojourn Outdoor Patio Fabric Sunbrella® Armless by Modway'
[2026-08-22 15:59:43,064] INFO [classification:166] Successfully classified product #465 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:59:43,092] INFO [classification:51] Processing Product #466: 'Sojourn Outdoor Patio Sunbrella® Ottoman by Modway'
[2026-08-22 15:59:51,045] INFO [classification:166] Successfully classified product #466 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:59:51,069] INFO [classification:51] Processing Product #467: 'Sojourn Outdoor Patio Sunbrella® Ottoman by Modway'
[2026-08-22 15:59:58,921] INFO [classification:166] Successfully classified product #467 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:59:58,948] INFO [classification:51] Processing Product #468: 'Sojourn Outdoor Patio Sunbrella® Ottoman by Modway'
[2026-08-22 16:00:07,042] INFO [classification:166] Successfully classified product #468 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:00:07,071] INFO [classification:51] Processing Product #469: 'Sojourn Outdoor Patio Sunbrella® Ottoman by Modway'
[2026-08-22 16:00:14,843] INFO [classification:166] Successfully classified product #469 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:00:14,863] INFO [classification:51] Processing Product #470: 'Sojourn Outdoor Patio Sunbrella® Ottoman by Modway'
[2026-08-22 16:00:23,084] INFO [classification:166] Successfully classified product #470 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:00:23,107] INFO [classification:51] Processing Product #471: 'Sojourn Outdoor Patio Sunbrella® Corner by Modway'
[2026-08-22 16:00:31,388] INFO [classification:166] Successfully classified product #471 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:00:31,413] INFO [classification:51] Processing Product #472: 'Sojourn Outdoor Patio Sunbrella® Corner by Modway'
[2026-08-22 16:00:39,440] INFO [classification:166] Successfully classified product #472 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:00:39,467] INFO [classification:51] Processing Product #473: 'Sojourn Outdoor Patio Sunbrella® Corner by Modway'
[2026-08-22 16:00:47,047] INFO [classification:166] Successfully classified product #473 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:00:47,074] INFO [classification:51] Processing Product #474: 'Sojourn Outdoor Patio Sunbrella® Corner by Modway'
[2026-08-22 16:00:54,518] INFO [classification:166] Successfully classified product #474 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:00:54,545] INFO [classification:51] Processing Product #475: 'Sojourn Outdoor Patio Sunbrella® Corner by Modway'
[2026-08-22 16:01:02,879] INFO [classification:166] Successfully classified product #475 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:01:02,903] INFO [classification:51] Processing Product #476: 'Sojourn Outdoor Patio Sunbrella® Right Arm Loveseat by Modway'
[2026-08-22 16:01:09,821] INFO [classification:166] Successfully classified product #476 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:01:09,851] INFO [classification:51] Processing Product #477: 'Sojourn Outdoor Patio Sunbrella® Left Arm Loveseat by Modway'
[2026-08-22 16:01:16,834] INFO [classification:166] Successfully classified product #477 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:01:16,850] INFO [classification:51] Processing Product #478: 'Sojourn Outdoor Patio Sunbrella® Left Arm Loveseat by Modway'
[2026-08-22 16:01:21,885] INFO [classification:166] Successfully classified product #478 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:01:21,896] INFO [classification:51] Processing Product #479: 'Sojourn Outdoor Patio Sunbrella® Sofa by Modway'
[2026-08-22 16:01:26,843] INFO [classification:166] Successfully classified product #479 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:01:26,856] INFO [classification:51] Processing Product #480: 'Sojourn Outdoor Patio Sunbrella® Sofa by Modway'
[2026-08-22 16:01:31,666] INFO [classification:166] Successfully classified product #480 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:01:31,681] INFO [classification:51] Processing Product #481: 'Sojourn Outdoor Patio Sunbrella® Sofa by Modway'
[2026-08-22 16:01:38,164] INFO [classification:166] Successfully classified product #481 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:01:38,188] INFO [classification:51] Processing Product #482: 'Sojourn Outdoor Patio Sunbrella® Sofa by Modway'
[2026-08-22 16:01:44,253] INFO [classification:166] Successfully classified product #482 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:01:44,265] INFO [classification:51] Processing Product #483: 'Summon Outdoor Patio Fabric Sunbrella® Armchair by Modway'
[2026-08-22 16:01:51,649] INFO [classification:166] Successfully classified product #483 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:01:51,677] INFO [classification:51] Processing Product #484: 'Summon Outdoor Patio Fabric Sunbrella® Armchair by Modway'
[2026-08-22 16:01:57,261] INFO [classification:166] Successfully classified product #484 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:01:57,276] INFO [classification:51] Processing Product #485: 'Summon Outdoor Patio Fabric Sunbrella® Armchair by Modway'
[2026-08-22 16:02:05,771] INFO [classification:166] Successfully classified product #485 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:02:05,798] INFO [classification:51] Processing Product #486: 'Summon Outdoor Patio Fabric Sunbrella® Armchair by Modway'
[2026-08-22 16:02:12,753] INFO [classification:166] Successfully classified product #486 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:02:12,766] INFO [classification:51] Processing Product #487: 'Summon Outdoor Patio Fabric Sunbrella® Armchair by Modway'
[2026-08-22 16:02:18,857] INFO [classification:166] Successfully classified product #487 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:02:18,868] INFO [classification:51] Processing Product #488: 'Summon Outdoor Patio Sunbrella® Loveseat by Modway'
[2026-08-22 16:02:26,336] INFO [classification:166] Successfully classified product #488 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:02:26,371] INFO [classification:51] Processing Product #489: 'Summon Outdoor Patio Sunbrella® Loveseat by Modway'
[2026-08-22 16:02:31,944] INFO [classification:166] Successfully classified product #489 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:02:31,956] INFO [classification:51] Processing Product #490: 'Summon Outdoor Patio Sunbrella® Loveseat by Modway'
[2026-08-22 16:02:38,989] INFO [classification:166] Successfully classified product #490 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:02:39,016] INFO [classification:51] Processing Product #491: 'Summon Outdoor Patio Sunbrella® Loveseat by Modway'
[2026-08-22 16:02:46,537] INFO [classification:166] Successfully classified product #491 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:02:46,568] INFO [classification:51] Processing Product #492: 'Summon Outdoor Patio Sunbrella® Armless by Modway'
[2026-08-22 16:02:54,859] INFO [classification:166] Successfully classified product #492 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:02:54,888] INFO [classification:51] Processing Product #493: 'Summon Outdoor Patio Sunbrella® Armless by Modway'
[2026-08-22 16:03:03,183] INFO [classification:166] Successfully classified product #493 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:03:03,205] INFO [classification:51] Processing Product #494: 'Summon Outdoor Patio Sunbrella® Armless by Modway'
[2026-08-22 16:03:11,305] INFO [classification:166] Successfully classified product #494 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:03:11,331] INFO [classification:51] Processing Product #495: 'Summon Outdoor Patio Sunbrella® Armless by Modway'
[2026-08-22 16:03:18,897] INFO [classification:166] Successfully classified product #495 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:03:18,926] INFO [classification:51] Processing Product #496: 'Summon Outdoor Patio Sunbrella® Armless by Modway'
[2026-08-22 16:03:27,275] INFO [classification:166] Successfully classified product #496 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:03:27,300] INFO [classification:51] Processing Product #497: 'Summon Outdoor Patio Sunbrella® Ottoman by Modway'
[2026-08-22 16:03:35,512] INFO [classification:166] Successfully classified product #497 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:03:35,536] INFO [classification:51] Processing Product #498: 'Summon Outdoor Patio Sunbrella® Ottoman by Modway'
[2026-08-22 16:03:43,432] INFO [classification:166] Successfully classified product #498 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:03:43,459] INFO [classification:51] Processing Product #499: 'Summon Outdoor Patio Sunbrella® Ottoman by Modway'
[2026-08-22 16:03:51,233] INFO [classification:166] Successfully classified product #499 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:03:51,254] INFO [classification:51] Processing Product #500: 'Summon Outdoor Patio Sunbrella® Ottoman by Modway'
[2026-08-22 16:03:59,262] INFO [classification:166] Successfully classified product #500 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:03:59,284] INFO [classification:51] Processing Product #501: 'Summon Outdoor Patio Sunbrella® Corner by Modway'
